City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2,upx/ft2
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",800 DARTMOUTH ST,2660,2660,icwwhyrquye2,wang,2020-05-02T11:06:39.000Z,,,,,32.18,38.61,79512982900001,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",345 MANSELL ST,2660,6420,o2px4mhgsxal,bits,2021-04-04T06:55:36.000Z,,,,,32.18,38.61,79512798350783,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",3312 SAN BRUNO AVE,2660,2660,xqkqr3mqizro,kaeli2004,2021-01-08T18:06:53.000Z,,,completed,smltownhouse,32.18,45.05,79512714464801,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",805 UNIVERSITY ST,2660,2660,hd44lbh4hagf,king_korva,2020-02-13T02:53:32.000Z,,,,,32.18,45.05,79512680910068,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",218 ORDWAY ST,2660,4087,iulxjorfyyut,dava2626,2020-10-17T22:52:46.500Z,,,,,32.18,38.61,79512580247014,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",236 ORDWAY ST,2660,15500,brkiq2nrufoy,verntar,2022-07-27T12:51:04.000Z,,,,,32.18,38.61,79512529915359,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",248 ORDWAY ST,2660,2660,hoypxe3ung2f,beki,2020-05-26T10:11:20.500Z,,,,,32.18,38.61,79512513138138,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1075 GOETTINGEN ST,2660,25000,hsibrnppd4pr,thankmelater,2020-08-24T02:05:06.500Z,,,,,32.18,38.61,79511875603941,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",206 ORDWAY ST,2660,2660,xatiaeieecrw,nicol,2020-07-11T13:48:13.500Z,,,,,32.18,38.61,79512597024235,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",212 ORDWAY ST,2660,2660,xatiaeieecrw,nicol,2020-07-11T13:47:50.500Z,,,,,32.18,38.61,79512580247017,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",208 WARD ST,2660,56223,uo2hfkgzgame,alipst205,2022-02-03T11:16:43.000Z,,,,,32.18,38.61,79511858826745,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",150 HARKNESS AVE,2660,6900,i3grdxut5x4x,apolastar,2021-01-21T14:45:14.000Z,,,,,32.18,41.83,79511170960914,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1203 GIRARD ST,2660,26000,x2az3wyy4bd3,josstheboss,2022-09-29T21:02:07.000Z,,,,,32.18,38.61,79511137406515,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",244 HARKNESS AVE,2660,27000,ym24skaxxe3u,thatissumish,2022-05-16T17:44:16.500Z,,,,,32.18,38.61,79511019965945,,,1.693684211
San Francisco,For sale,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1387 GOETTINGEN ST,2660,50000,l1p5j1ipyw4r,anonymaly,2022-01-27T16:42:22.500Z,UPX,3759,,,32.18,38.61,79509543570962,100000,5263.157895,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3630 SAN BRUNO AVE,2660,5000,lqlel1dwmmhi,igorkhali,2020-10-24T09:22:34.000Z,,,,,32.18,38.61,79509929446975,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1393 BRUSSELS ST,2660,2660,lqlel1dwmmhi,igorkhali,2020-02-02T01:13:54.500Z,,,,,32.18,45.05,79509661011504,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,19,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1381 GOETTINGEN ST,2660,1,i1u2twlzbxop,enigma32,2021-04-05T09:26:21.500Z,,,,,32.18,38.61,79509593902609,,,1.693684211
San Francisco,Owned,FALSE,PORTOLA,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",70 BRUSSELS ST,1120,1120,g5uaj4gxwy2h,volvocar,2020-01-14T22:50:22.500Z,,,,,13.55,18.97,79519442128232,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",22 GAVEN ST,2240,41700,jqtaxghnqmai,_amiir,2021-12-31T20:40:33.000Z,,,,,27.1,32.51,79521337952050,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",150 GAVEN ST,2240,2240,qbdmjxhjixcc,5h4d0w5h1n0b,2020-02-08T08:56:02.500Z,,,,,27.1,32.51,79521002407679,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",2348 SAN BRUNO AVE,2240,2800,iuxpgqbxxn4e,ncst,2020-05-29T03:12:28.000Z,,,,,27.1,37.93,79520817858373,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1420 SILVER AVE,2240,4094,fz2snfqdxhbi,jdcorker,2020-10-19T16:11:03.500Z,,,,,27.1,32.51,79519744118098,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",16 HOLYOKE ST,2240,9000,zu5fba5xoeb3,dynamiteslim,2021-04-09T20:23:34.500Z,,,,,27.1,32.51,79519240801543,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",517 BOWDOIN ST,2240,2240,m35ktflp5tnj,bilbo920,2020-03-08T05:54:19.000Z,,,,,27.1,35.22,79518318054630,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",8 HOLYOKE ST,2240,2470,hsibrnppd4pr,thankmelater,2020-05-09T07:30:10.500Z,,,,,27.1,32.51,79519274355975,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",79 KAREN CT,2240,3000,hsibrnppd4pr,thankmelater,2020-06-03T12:15:42.000Z,,,,,27.1,32.51,79514627067255,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",89 KAREN CT,2240,3500,wzwyjyyzzqcc,denji,2020-05-23T10:02:25.000Z,,,,,27.1,32.51,79514593512818,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",701 GIRARD ST,2240,2240,agjdr4vs5gz3,andywoodly,2020-02-24T21:54:42.500Z,,,completed,iwzpfunivool,27.1,35.22,79514929057257,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",709 GIRARD ST,2240,2240,agjdr4vs5gz3,andywoodly,2020-02-19T03:59:09.500Z,,,,,27.1,35.22,79514878725610,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",63 KAREN CT,2240,3000,hsibrnppd4pr,thankmelater,2020-06-03T12:16:33.000Z,,,,,27.1,32.51,79514677398913,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",67 KAREN CT,2240,10000,pisxw3pkzcdy,blazncrypto,2020-07-23T07:42:45.000Z,,,,,27.1,32.51,79514660621695,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",93 KAREN CT,2240,3500,wzwyjyyzzqcc,denji,2020-05-23T09:55:54.500Z,,,,,27.1,37.93,79514576735600,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",720 DARTMOUTH ST,2240,2240,zv5ef3todgvx,hodler,2020-05-12T19:00:46.500Z,,,,,27.1,32.51,79513603656981,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",786 DARTMOUTH ST,2240,2240,icwwhyrquye2,wang,2020-05-02T11:09:18.500Z,,,,,27.1,32.51,79513167449374,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",3342 SAN BRUNO AVE,2240,2240,xzci2mcpfa2c,whovian,2020-02-14T03:28:04.500Z,,,,,27.1,32.51,79512127262248,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",891 UNIVERSITY ST,2240,2899,iulxjorfyyut,dava2626,2020-06-30T10:15:33.500Z,,,,,27.1,32.51,79512127261951,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",780 DARTMOUTH ST,2240,2240,icwwhyrquye2,wang,2020-04-07T11:04:45.500Z,,,,,27.1,35.22,79513201003805,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",200 ORDWAY ST,2240,2240,r5atbr2mefbu,sunstar,2020-05-09T08:32:19.500Z,,,,,27.1,32.51,79512613801453,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1108 GIRARD ST,2240,22000,qrmgfxdsem2a,fleischwurst,2021-11-30T22:00:18.000Z,,,completed,smltownhouse,27.1,32.51,79511791717914,,,1.69375
San Francisco,Owned,TRUE,PORTOLA,16,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",1151 GIRARD ST,2240,35998,ubvlip2aawvo,vikingdad05,2022-05-04T06:55:04.000Z,,,,,27.1,32.51,79511640722985,,,1.69375
San Francisco,For sale,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",1233 GIRARD ST,2240,3500,i35gxztn4gis,neusaap,2020-07-14T08:31:52.500Z,UPX,4464,,,27.1,37.93,79510986411574,100000,6250,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3600 SAN BRUNO AVE,2240,2240,g4v1nl4krvh4,amineu,2020-02-23T23:39:54.000Z,,,,,27.1,32.51,79510315322947,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1363 BRUSSELS ST,2240,2240,zv5ef3todgvx,hodler,2020-04-08T04:45:57.000Z,,,,,27.1,32.51,79509845560880,,,1.69375
San Francisco,Owned,FALSE,PORTOLA,16,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",3648 SAN BRUNO AVE,2240,5000,sci1qdq5cfvp,calson,2020-12-11T15:55:29.000Z,,,,,27.1,32.51,79509812006466,,,1.69375
San Francisco,Owned,FALSE,POTRERO HILL,3,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",75 MISSISSIPPI ST,960,1800,baobm4azf1xj,mikkebeibe,2020-01-16T11:25:57.000Z,,,,,11.61,13.93,79541067958426,,,3.87
San Francisco,For sale,FALSE,POTRERO HILL,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",40 BLAIR TER,1920,53000,iwpzl3qxbmqj,shayan1996,2022-02-20T06:08:20.500Z,UPX,5208,,,23.22,30.19,79532142479380,100000,16666.66667,3.87
San Francisco,Owned,FALSE,POTRERO HILL,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",54 BLAIR TER,1920,5000,q2wyfdy5djns,mr_hurricane,2019-12-29T00:32:21.500Z,,,,,23.22,30.19,79532125702158,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",36 BLAIR TER,1920,14000,i3nmfj11xmgq,braz777,2022-10-10T17:05:48.000Z,,,,,23.22,27.87,79532142479382,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",20 LITTLEFIELD TER,1920,2999,qkxczphipwum,artisu,2019-12-19T21:52:48.500Z,,,,,23.22,30.19,79532461246488,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",56 LITTLEFIELD TER,1920,2920,qkxczphipwum,artisu,2019-12-19T21:52:22.000Z,,,,,23.22,30.19,79532444469257,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,1,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",946 KANSAS ST,320,350000,j1bvzwpyesdj,zuiheqi,2021-11-20T01:26:02.500Z,,,,,3.87,4.64,79536252897171,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,5,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",68 LITTLEFIELD TER,1600,2866,qkxczphipwum,artisu,2019-12-19T21:52:01.000Z,,,,,19.35,25.16,79532444469252,,,3.87
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1926 22ND ST,2560,2560,elj2sbgznapj,milesbchain,2020-05-23T05:57:42.500Z,,,,,30.97,37.16,79535867021296,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",28 LITTLEFIELD TER,2560,3999,am4j53e45xqv,rioushy,2020-05-24T16:13:51.000Z,,,,,30.97,37.16,79532461246483,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",27 BLAIR TER,2560,19000,ibtz5gl35ozk,vines33,2021-10-02T13:46:55.000Z,,,completed,iwzpfunivool,30.97,37.16,79531991484441,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",35 BLAIR TER,2560,2560,clfra1f5ljmx,aleksdgreat,2019-12-21T15:40:23.500Z,,,,,30.97,40.26,79531991484439,,,3.87125
San Francisco,Owned,TRUE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",53 BLAIR TER,2560,11000,rihrrhuax2eh,faija13,2023-04-14T09:09:56.500Z,,,,,30.97,37.16,79531974707215,,,3.87125
San Francisco,For sale,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",42 LITTLEFIELD TER,2560,2560,ytr32m4yq3db,rrtt93,2020-03-26T23:19:39.500Z,UPX,1914,,,30.97,37.16,79532444469262,48999,6124.875,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",72 LITTLEFIELD TER,2560,2560,tglx4mqcscc5,zhidalgokidz,2020-04-14T16:21:13.000Z,,,,,30.97,37.16,79532444469250,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""King of the Street"",""yield_boost"":1.3}]",46 BLAIR TER,2560,5000,q2wyfdy5djns,mr_hurricane,2019-12-29T00:37:06.000Z,,,,,30.97,40.26,79532142479377,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",23 BLAIR TER,2560,2800,bqqem5lqig2f,luke1,2020-12-27T14:17:41.500Z,,,completed,iwzpfunivool,30.97,37.16,79531991484443,,,3.87125
San Francisco,Owned,TRUE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",57 BLAIR TER,2560,13500,yg1zq2hynjun,raota,2023-01-20T03:18:33.000Z,,,,,30.97,37.16,79531974707213,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",85 CAIRE TER,2560,5500,q5vt1vyy2oey,cryptoron,2020-08-04T02:48:28.000Z,,,completed,iwzpfunivool,30.97,37.16,79532629018630,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",32 BLAIR TER,2560,2560,zv5ef3todgvx,hodler,2020-04-15T20:20:18.500Z,,,,,30.97,37.16,79532142479383,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",65 CAIRE TER,2560,5500,q5vt1vyy2oey,cryptoron,2020-07-29T00:20:12.500Z,,,completed,iwzpfunivool,30.97,37.16,79532629018635,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,8,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",31 LITTLEFIELD TER,2560,2560,ccogqiyn5bsv,greenturtle,2020-07-12T22:31:01.000Z,,,,,30.97,37.16,79532293474322,,,3.87125
San Francisco,Owned,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",572 KANSAS ST,2240,2240,to3noe4tfpsr,viridisgro,2020-01-18T17:08:23.000Z,,,,,27.1,32.51,79539071469464,,,3.871428571
San Francisco,Owned,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2222 18TH ST,2240,2240,tglx4mqcscc5,zhidalgokidz,2020-04-20T23:34:19.000Z,,,,,27.1,32.51,79538903697269,,,3.871428571
San Francisco,Owned,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",24 LITTLEFIELD TER,2240,4900,ci1fna1ei2gk,aweh,2020-08-11T12:13:46.000Z,,,,,27.1,32.51,79532461246485,,,3.871428571
San Francisco,Owned,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",76 CAIRE TER,2240,3000,q5vt1vyy2oey,cryptoron,2020-08-16T20:21:16.500Z,,,,,27.1,32.51,79532796790792,,,3.871428571
San Francisco,For sale,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",48 LITTLEFIELD TER,2240,1880,bcgafufik3ud,shaggus,2019-12-23T02:21:20.000Z,UPX,8884,,,27.1,32.51,79532444469260,199000,28428.57143,3.871428571
San Francisco,Owned,FALSE,POTRERO HILL,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",50 BLAIR TER,2240,29998,llbhvtfkgywm,k0ts3v,2022-10-27T15:56:50.000Z,,,,,27.1,32.51,79532142479376,,,3.871428571
San Francisco,Owned,FALSE,PRESIDIO TERRACE,6,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",176 05TH AVE,1860,11900,zajowi2gtazy,bouldermagic,2023-03-10T04:15:33.500Z,,,,,22.5,31.5,79553399210172,,,3.75
San Francisco,Owned,FALSE,PRODUCE MARKET,25,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2016 OAKDALE AVE,1500,60000,hwbxrzgqxbmw,jand_a,2021-12-02T02:59:07.500Z,,,,,18.14,21.77,79524643063856,,,0.7256
San Francisco,Owned,FALSE,PRODUCE MARKET,32,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2730 OAKDALE AVE,1920,10000,vuedcci2nijb,jro3006,2020-06-16T20:20:16.000Z,,,,,23.22,27.87,79526622775179,,,0.725625
San Francisco,Owned,FALSE,PRODUCE MARKET,32,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2710 OAKDALE AVE,1920,3200,nta4bawfupw2,lavileslopez,2020-05-23T16:34:15.500Z,,,,,23.22,27.87,79526555666321,,,0.725625
San Francisco,Owned,FALSE,PRODUCE MARKET,32,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",340 BARNEVELD AVE,1920,16950,gjvtrlbrxyjj,villamii,2023-05-03T07:58:54.000Z,,,,,23.22,27.87,79526975096730,,,0.725625
San Francisco,Owned,FALSE,PRODUCE MARKET,32,"[{""name"":""Newbie"",""yield_boost"":1.1},{""name"":""San Franciscan"",""yield_boost"":1.2}]",2820 OAKDALE AVE,1920,3200,xybrzi3pqhb2,yconnect,2020-02-25T14:21:42.500Z,,,completed,ranchhouse,23.22,27.87,79526840878969,,,0.725625
San Francisco,Owned,FALSE,PRODUCE MARKET,30,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",87 LOOMIS ST,1800,3250,be43gaur1rsc,ijamiecx,2020-03-24T11:21:16.000Z,,,,,21.77,26.13,79526790547345,,,0.725666667
San Francisco,Owned,FALSE,PRODUCE MARKET,30,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",45 LOOMIS ST,1800,9800,r5atbr2mefbu,sunstar,2020-07-05T19:31:57.000Z,,,,,21.77,26.13,79527008651153,,,0.725666667
San Francisco,Owned,FALSE,PRODUCE MARKET,37,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2810 OAKDALE AVE,2220,4000,iolx3bwmd4hv,rasputin6900,2020-03-22T19:24:56.500Z,,,,,26.85,32.22,79526790547325,,,0.725675676
San Francisco,For sale,FALSE,PRODUCE MARKET,35,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",125 BAY SHORE BLVD,2100,30000,svq5jhjnzqju,relishedj,2022-01-04T23:00:56.000Z,UPX,4286,,,25.4,30.48,79529256798116,90000,2571.428571,0.725714286
San Francisco,Owned,FALSE,PRODUCE MARKET,35,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2001 MCKINNON AVE,2100,30000,zhovayfnll2n,cyrus2800,2021-11-07T20:42:41.000Z,,,,,25.4,30.48,79525431592991,,,0.725714286
San Francisco,Owned,FALSE,PRODUCE MARKET,7,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2076 NEWCOMB AVE,420,45000,aotugb5lqt4c,vdlsen,2022-01-29T14:45:29.000Z,,,,,5.08,6.1,79525448370209,,,0.725714286
San Francisco,Owned,FALSE,PRODUCE MARKET,28,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",57 LOOMIS ST,1680,3500,nta4bawfupw2,lavileslopez,2020-05-23T16:35:39.500Z,,,,,20.32,24.39,79526907987855,,,0.725714286
San Francisco,For sale,FALSE,PRODUCE MARKET,40,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",1 LOOMIS ST,2400,4000,hsibrnppd4pr,thankmelater,2020-02-14T22:32:24.000Z,UPX,46296,,,29.03,34.84,79527159646105,1111111,27777.775,0.72575
San Francisco,For sale,FALSE,PRODUCE MARKET,40,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",299 BAY SHORE BLVD,2400,23700,u4j41whey5r4,saladin,2021-04-20T12:32:08.500Z,UPX,6250,,,29.03,34.84,79526924765042,149997,3749.925,0.72575
San Francisco,For sale,FALSE,PRODUCE MARKET,38,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",266 BAY SHORE BLVD,2280,4800,su3f5oifzeip,epicd789601,2020-05-30T20:06:19.000Z,UPX,43860,,,27.58,38.61,79527511967600,1000000,26315.78947,0.725789474
San Francisco,For sale,FALSE,PRODUCE MARKET,38,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",350 BARNEVELD AVE,2280,45000,ybiplkealvcl,brrian,2023-04-05T23:43:16.000Z,UPX,5263,,,27.58,33.09,79526891210647,120000,3157.894737,0.725789474
San Francisco,Owned,FALSE,PRODUCE MARKET,38,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2160 OAKDALE AVE,2280,3550,txkrbllwbygy,gangles,2020-05-08T20:48:06.500Z,,,,,27.58,33.09,79525582587874,,,0.725789474
San Francisco,Owned,FALSE,PRODUCE MARKET,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",8 LOOMIS ST,1860,3500,nta4bawfupw2,lavileslopez,2020-05-23T16:36:54.000Z,,,,,22.5,27,79527428081558,,,0.725806452
San Francisco,Owned,FALSE,PRODUCE MARKET,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",360 BARNEVELD AVE,1860,3100,lvlii3cttkuj,andywag,2020-02-11T18:35:09.000Z,,,,,22.5,31.5,79526807324565,,,0.725806452
San Francisco,Owned,FALSE,PRODUCE MARKET,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",370 BARNEVELD AVE,1860,3100,wyssu5pc3ytn,bensburgers,2020-03-10T18:47:29.000Z,,,,,22.5,27,79526723438484,,,0.725806452
San Francisco,Owned,FALSE,PRODUCE MARKET,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2},{""name"":""City Pro"",""yield_boost"":1.4}]",380 BARNEVELD AVE,1860,3100,kxt3j2wkpdv3,shokey,2020-03-08T12:55:12.000Z,,,,,22.5,31.5,79526639552403,,,0.725806452
San Francisco,Owned,FALSE,PRODUCE MARKET,31,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2800 OAKDALE AVE,1860,6300,h3nbcgu2ovjn,junjunpnoy57,2020-06-08T14:01:28.500Z,,,,,22.5,27,79526756992896,,,0.725806452
San Francisco,Owned,FALSE,PRODUCE MARKET,43,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",2700 OAKDALE AVE,2580,4300,wmq1okiggejk,nftcollector,2020-05-27T17:21:41.000Z,,,,,31.21,37.45,79526488557462,,,0.725813953
San Francisco,Owned,FALSE,PRODUCE MARKET,36,"[{""name"":""San Franciscan"",""yield_boost"":1.2}]",97 LOOMIS ST,2160,11000,q4yyt4d1vv1x,nanodoug,2020-06-05T00:23:30.500Z,,,,,26.13,31.35,79526740215692,,,0.725833333
